uri,new_uri,status,in_version,removed_version
https://shakespeareandco.princeton.edu/members/buson/,https://shakespeareandco.princeton.edu/members/beeson/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/bust/,https://shakespeareandco.princeton.edu/members/burt-maud/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/calbert/,https://shakespeareandco.princeton.edu/members/talbert/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/camecarre/,https://shakespeareandco.princeton.edu/members/camescasse/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/camercarre/,https://shakespeareandco.princeton.edu/members/camescasse/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/cameron-2/,https://shakespeareandco.princeton.edu/members/cameron-helene/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/canbril/,https://shakespeareandco.princeton.edu/members/cantril/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/carter-miss-e/,https://shakespeareandco.princeton.edu/members/carter-e/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/castle/,https://shakespeareandco.princeton.edu/members/castes/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/cerhault/,https://shakespeareandco.princeton.edu/members/gerbault-paul/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/chakellier/,https://shakespeareandco.princeton.edu/members/chapellier/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/chambaud-mlle/,https://shakespeareandco.princeton.edu/members/chambaud/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/chamberlain-3/,https://shakespeareandco.princeton.edu/members/chamberlain-louise/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/chapeau/,,deleted,1.0,1.1
https://shakespeareandco.princeton.edu/members/chapolleu/,https://shakespeareandco.princeton.edu/members/chapellier/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/chaquin/,https://shakespeareandco.princeton.edu/members/chapin-harry/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/charenon/,https://shakespeareandco.princeton.edu/members/chavenon-mlle/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/chavenon-2/,https://shakespeareandco.princeton.edu/members/chavenon-mlle/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/chavenon/,https://shakespeareandco.princeton.edu/members/chavenon-mlle/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/chavenon-4/,https://shakespeareandco.princeton.edu/members/chavenon-3/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/chavenon-5/,,deleted,1.0,1.1
https://shakespeareandco.princeton.edu/members/chavenon-6/,,deleted,1.0,1.1
https://shakespeareandco.princeton.edu/members/chaveuas/,https://shakespeareandco.princeton.edu/members/chavenon-3/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/cheneau-2/,https://shakespeareandco.princeton.edu/members/chen-hudson/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/cheney-mr-h-w/,https://shakespeareandco.princeton.edu/members/cheney-h-w/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/chevenon/,https://shakespeareandco.princeton.edu/members/chavenon-3/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/chiffres-daff/,,deleted,1.0,1.1
https://shakespeareandco.princeton.edu/members/choawenon/,https://shakespeareandco.princeton.edu/members/chavenon-mlle/,renamed,1.0,1.1
https://shakespeareandco.princeton.edu/members/chopard-3/,https://shakespeareandco.princeton.edu/members/chopard-2/,merged,1.0,1.1
https://shakespeareandco.princeton.edu/members/cidler/,,deleted,1.0,1.1
